ID,Name,Age,Region,Games,Medals
69315,Li Chengjiang,26.0,中国,2006冬奥会,{'NAN'}
69317,Li Chia-Hsun,25.0,台湾,2002冬奥会,{'NAN'}
69330,Li Dan,27.0,中国,2014冬奥会,{'NAN'}
69348,Li Geliang,24.0,中国,2006冬奥会,{'NAN'}
69350,Li Guangquan,23.0,中国,1984冬奥会,{'NAN'}
69351,Li Guangxu,20.0,中国,2006冬奥会,{'NAN'}
69359,Li Gyong-Ae,15.0,朝鲜,1992冬奥会,{'NAN'}
69361,Li Gyong-Hui,24.0,朝鲜,1992冬奥会,{'NAN'}
69362,Li Gyong-Ok,16.0,朝鲜,1992冬奥会,{'NAN'}
69367,Li Haonan,24.0,中国,2006冬奥会,{'NAN'}
69375,Li Hongchen,34.0,中国,2010冬奥会,{'NAN'}
69380,Li Hongxue,21.0,中国,2006冬奥会,{'NAN'}
69380,Li Hongxue,25.0,中国,2010冬奥会,{'NAN'}
69380,Li Hongxue,29.0,中国,2014冬奥会,{'NAN'}
69383,Li Huchun,23.0,中国,1980冬奥会,{'NAN'}
69393,Li Jiajun,18.0,中国,1994冬奥会,{'NAN'}
69393,Li Jiajun,22.0,中国,1998冬奥会,"{'银牌', 'NAN', '铜牌'}"
69393,Li Jiajun,26.0,中国,2002冬奥会,"{'银牌', 'NAN', '铜牌'}"
69393,Li Jiajun,30.0,中国,2006冬奥会,"{'NAN', '铜牌'}"
69397,Li Jianrou,27.0,中国,2014冬奥会,"{'金牌', 'NAN'}"
69431,Li Lei,22.0,中国,2010冬奥会,{'NAN'}
69436,Li Lianli,17.0,中国,1992冬奥会,{'NAN'}
69436,Li Lianli,19.0,中国,1994冬奥会,{'NAN'}
69458,Li Nina,19.0,中国,2002冬奥会,{'NAN'}
69458,Li Nina,23.0,中国,2006冬奥会,{'银牌'}
69458,Li Nina,27.0,中国,2010冬奥会,{'银牌'}
69458,Li Nina,31.0,中国,2014冬奥会,{'NAN'}
69473,Li Qishi,20.0,中国,2014冬奥会,{'NAN'}
69487,Li Shuang,21.0,中国,2014冬奥会,{'NAN'}
69494,Li Su-Min,17.0,朝鲜,1992冬奥会,{'NAN'}
69504,Li Wei,18.0,中国,1988冬奥会,{'NAN'}
69506,Li Wei,22.0,中国,1984冬奥会,{'NAN'}
69517,Li Won-Ho,19.0,朝鲜,1992冬奥会,{'NAN'}
69524,Li Xiaoming,22.0,中国,1980冬奥会,{'NAN'}
69524,Li Xiaoming,26.0,中国,1984冬奥会,{'NAN'}
69533,Li Xin,17.0,中国,2010冬奥会,{'NAN'}
69535,Li Xuan,25.0,中国,1998冬奥会,{'NAN'}
69535,Li Xuan,29.0,中国,2002冬奥会,{'NAN'}
69539,Li Xueqin,16.0,中国,1992冬奥会,{'NAN'}
69541,Li Xuesong,18.0,中国,1998冬奥会,{'NAN'}
69549,Li Yan,23.0,中国,1992冬奥会,"{'银牌', 'NAN'}"
69554,Li Yang,25.0,中国,2006冬奥会,{'NAN'}
69559,Li Ye,18.0,中国,2002冬奥会,{'铜牌'}
69559,Li Ye,22.0,中国,2006冬奥会,{'NAN'}
69565,Li Yong-Chol,19.0,朝鲜,1992冬奥会,{'NAN'}
69568,Li Yu,21.0,中国,1998冬奥会,{'NAN'}
69568,Li Yu,25.0,中国,2002冬奥会,{'NAN'}
69568,Li Yu,29.0,中国,2006冬奥会,{'NAN'}
69576,Li Yunfei,22.0,中国,2002冬奥会,{'NAN'}
69588,Li Zhiguang,22.0,中国,2006冬奥会,{'NAN'}
69598,Li Zijun,17.0,中国,2014冬奥会,{'NAN'}
69605,Reidar Kristofer Liaklev,30.0,挪威,1948冬奥会,"{'金牌', 'NAN'}"
69620,Liang Reng-Guey,21.0,台湾,1972冬奥会,{'NAN'}
69620,Liang Reng-Guey,25.0,台湾,1976冬奥会,{'NAN'}
69624,Liang Wenhao,17.0,中国,2010冬奥会,{'NAN'}
69624,Liang Wenhao,21.0,中国,2014冬奥会,{'NAN'}
69640,Stacey Ann Liapis,23.0,美国,1998冬奥会,{'NAN'}
69640,Stacey Ann Liapis,27.0,美国,2002冬奥会,{'NAN'}
69641,Olena Anatolivna Liashenko,17.0,乌克兰,1994冬奥会,{'NAN'}
69641,Olena Anatolivna Liashenko,21.0,乌克兰,1998冬奥会,{'NAN'}
69641,Olena Anatolivna Liashenko,25.0,乌克兰,2002冬奥会,{'NAN'}
69641,Olena Anatolivna Liashenko,29.0,乌克兰,2006冬奥会,{'NAN'}
69644,Igor Liba,23.0,捷克共和国,1984冬奥会,{'银牌'}
69644,Igor Liba,27.0,捷克共和国,1988冬奥会,{'NAN'}
69644,Igor Liba,31.0,捷克共和国,1992冬奥会,{'铜牌'}
69652,Krystyna Liberda (-Stawarska),23.0,波兰,1992冬奥会,{'NAN'}
69654,Charles Liberman,22.0,法国,1968冬奥会,{'NAN'}
69658,Kristaps Lbietis,23.0,拉脱维亚,2006冬奥会,{'NAN'}
69658,Kristaps Lbietis,27.0,拉脱维亚,2010冬奥会,{'NAN'}
69659,Gyrgy Libik,28.0,匈牙利,1948冬奥会,{'NAN'}
69669,Johann Lichnowski,NAN,捷克共和国,1928冬奥会,{'NAN'}
69675,"Josef ""Sepp"" Lichtenegger",26.0,奥地利,1964冬奥会,{'NAN'}
69675,"Josef ""Sepp"" Lichtenegger",30.0,奥地利,1968冬奥会,{'NAN'}
69678,Hans Lichtenstern,23.0,德国,1972冬奥会,{'NAN'}
69694,Hilde Synnve Lid,22.0,挪威,1994冬奥会,{'铜牌'}
69694,Hilde Synnve Lid,26.0,挪威,1998冬奥会,{'NAN'}
69694,Hilde Synnve Lid,30.0,挪威,2002冬奥会,{'NAN'}
69711,Jan Lidral,22.0,捷克共和国,1952冬奥会,{'NAN'}
69712,"John Douglas Andrew ""Doug"" Lidster",23.0,加拿大,1984冬奥会,{'NAN'}
69713,sa Berith Lydia Lidstrm,29.0,瑞典,1998冬奥会,{'NAN'}
69714,Nicklas Erik Lidstrm,27.0,瑞典,1998冬奥会,{'NAN'}
69714,Nicklas Erik Lidstrm,31.0,瑞典,2002冬奥会,{'NAN'}
69714,Nicklas Erik Lidstrm,35.0,瑞典,2006冬奥会,{'金牌'}
69714,Nicklas Erik Lidstrm,39.0,瑞典,2010冬奥会,{'NAN'}
69715,Madara Lduma,23.0,拉脱维亚,2006冬奥会,{'NAN'}
69715,Madara Lduma,27.0,拉脱维亚,2010冬奥会,{'NAN'}
69724,Thomas Borge Lie,28.0,挪威,2014冬奥会,{'NAN'}
69731,Peter Liebers,25.0,德国,2014冬奥会,{'NAN'}
69737,"Natalie ""Natascha"" Liebknecht",19.0,德国,1960冬奥会,{'NAN'}
69738,"Rutgerus Gerardus ""Rudi"" Liebrechts",23.0,荷兰,1964冬奥会,{'NAN'}
69739,Michael Liebreich,28.0,英国,1992冬奥会,{'NAN'}
69745,Inge Lieckfeldt,22.0,德国,1964冬奥会,{'NAN'}
69752,"Halvard ""Harry"" Lien (Olsen-)",27.0,美国,1924冬奥会,{'NAN'}
69753,Kaare Lien,28.0,加拿大,1964冬奥会,{'NAN'}
69754,Sven Helge Lien,25.0,挪威,1984冬奥会,{'NAN'}
69755,Lien Te-An,19.0,台湾,2014冬奥会,{'NAN'}
69757,Camille Linard,29.0,比利时,1964冬奥会,{'NAN'}
69759,Konrad Lienert,22.0,奥地利,1956冬奥会,{'NAN'}
69764,Ingrid Liepa,27.0,加拿大,1994冬奥会,{'NAN'}
69764,Ingrid Liepa,31.0,加拿大,1998冬奥会,{'NAN'}
69768,Arvis Liepi,23.0,拉脱维亚,2014冬奥会,{'NAN'}
69796,"Theodore Sharp ""Ted"" Ligety",21.0,美国,2006冬奥会,"{'金牌', 'NAN'}"
69796,"Theodore Sharp ""Ted"" Ligety",25.0,美国,2010冬奥会,{'NAN'}
69796,"Theodore Sharp ""Ted"" Ligety",29.0,美国,2014冬奥会,"{'金牌', 'NAN'}"
69806,Amanda Mary Lightfoot,27.0,英国,2014冬奥会,{'NAN'}
69812,Paulina Magdalena Ligocka,21.0,波兰,2006冬奥会,{'NAN'}
69812,Paulina Magdalena Ligocka,25.0,波兰,2010冬奥会,{'NAN'}
69813,Mateusz Ligocki,23.0,波兰,2006冬奥会,{'NAN'}
69813,Mateusz Ligocki,27.0,波兰,2010冬奥会,{'NAN'}
69813,Mateusz Ligocki,31.0,波兰,2014冬奥会,{'NAN'}
69814,Micha Ligocki,20.0,波兰,2006冬奥会,{'NAN'}
69814,Micha Ligocki,24.0,波兰,2010冬奥会,{'NAN'}
69814,Micha Ligocki,28.0,波兰,2014冬奥会,{'NAN'}
69821,Jzsef Lihi,20.0,匈牙利,1984冬奥会,{'NAN'}
69822,Vin Liikkanen,28.0,芬兰,1932冬奥会,"{'银牌', 'NAN'}"
69825,Manne Matti Liimatainen,28.0,芬兰,1972冬奥会,{'NAN'}
69826,Petri Mikael Liimatainen,22.0,瑞典,1992冬奥会,{'NAN'}
69841,Galina Vladimirovna Likhachova,28.0,俄罗斯,2006冬奥会,{'铜牌'}
69841,Galina Vladimirovna Likhachova,32.0,俄罗斯,2010冬奥会,{'NAN'}
69846,Slavenko Liki,17.0,塞尔维亚,1992冬奥会,{'NAN'}
69853,John-Michael Liles,25.0,美国,2006冬奥会,{'NAN'}
69857,Vitaly Dmitryevich Lilichenko,21.0,哈萨克斯坦,1998冬奥会,{'NAN'}
69862,Karl Yngve Liljeberg,26.0,瑞典,1936冬奥会,{'NAN'}
69874,John E. Lilley,21.0,美国,1994冬奥会,{'NAN'}
69886,"Leonard Paul ""Len"" Lilyholm",26.0,美国,1968冬奥会,{'NAN'}
69934,"Thecla Maria Catharina ""Thea"" Limbach",24.0,荷兰,1984冬奥会,{'NAN'}
69935,Andrea Limbacher,20.0,奥地利,2010冬奥会,{'NAN'}
69935,Andrea Limbacher,24.0,奥地利,2014冬奥会,{'NAN'}
69937,Hans Inge Mattias Limberg,33.0,瑞典,1956冬奥会,{'NAN'}
69939,Set Tommy Limby,28.0,瑞典,1976冬奥会,{'NAN'}
69959,Lin Chi-Liang,24.0,台湾,1984冬奥会,{'NAN'}
69959,Lin Chi-Liang,28.0,台湾,1988冬奥会,{'NAN'}
69965,Lin Chui-Bin,24.0,台湾,2002冬奥会,{'NAN'}
69970,Lin Guanghao,20.0,中国,1980冬奥会,{'NAN'}
69970,Lin Guanghao,24.0,中国,1984冬奥会,{'NAN'}
69991,Lin Ruei-Ming,20.0,台湾,2002冬奥会,{'NAN'}
70029,Emma Lincoln-Smith,24.0,澳大利亚,2010冬奥会,{'NAN'}
70033,Bjrn Johan Lind,23.0,瑞典,2002冬奥会,{'NAN'}
70033,Bjrn Johan Lind,27.0,瑞典,2006冬奥会,{'金牌'}
70033,Bjrn Johan Lind,31.0,瑞典,2010冬奥会,{'NAN'}
70040,Johan Emil Lind,26.0,挪威,1968冬奥会,{'NAN'}
70040,Johan Emil Lind,30.0,挪威,1972冬奥会,{'NAN'}
70041,Juha Petteri Lind,24.0,芬兰,1998冬奥会,{'铜牌'}
70041,Juha Petteri Lind,28.0,芬兰,2002冬奥会,{'NAN'}
70047,Eva Cathrine Lindahl (Norberg-),35.0,瑞典,2006冬奥会,{'金牌'}
70047,Eva Cathrine Lindahl (Norberg-),39.0,瑞典,2010冬奥会,{'金牌'}
70052,Margaretha Louise Lindahl (-Dryburgh),23.0,瑞典,1998冬奥会,{'铜牌'}
70061,"Christopher Lloyd ""Chris"" Lindberg",24.0,加拿大,1992冬奥会,{'银牌'}
70064,Bengt Fredrik Lindberg,24.0,瑞典,2010冬奥会,{'NAN'}
70064,Bengt Fredrik Lindberg,28.0,瑞典,2014冬奥会,{'铜牌'}
70065,Hans Lennart Brorsson Lindberg,27.0,瑞典,1972冬奥会,{'NAN'}
70068,Karl Eskil Ingvar Lindberg,20.0,瑞典,1932冬奥会,{'NAN'}
70075,Oskar Lindberg,29.0,瑞典,1924冬奥会,{'NAN'}
70080,Stig Hjalmar Albert Lindberg,30.0,瑞典,1952冬奥会,{'NAN'}
70084,Ylva Maria Lindberg,21.0,瑞典,1998冬奥会,{'NAN'}
70084,Ylva Maria Lindberg,25.0,瑞典,2002冬奥会,{'铜牌'}
70084,Ylva Maria Lindberg,29.0,瑞典,2006冬奥会,{'银牌'}
70087,"Gran Per-Eric ""Pelle"" Lindbergh",20.0,瑞典,1980冬奥会,{'铜牌'}
70091,Gran Folke Lindblom,27.0,瑞典,1984冬奥会,{'铜牌'}
70096,Sigrid Christina Lindblom-Scherling,19.0,瑞典,1960冬奥会,{'NAN'}
70096,Sigrid Christina Lindblom-Scherling,23.0,瑞典,1964冬奥会,{'NAN'}
70096,Sigrid Christina Lindblom-Scherling,27.0,瑞典,1968冬奥会,{'NAN'}
70097,Erling Lindboe,21.0,挪威,1932冬奥会,{'NAN'}
70099,Sara Maria Lindborg,30.0,瑞典,2014冬奥会,{'NAN'}
70101,Knut Bertil Hilding Linde,20.0,瑞典,1928冬奥会,{'银牌'}
70104,Nina Linde,21.0,德国,2002冬奥会,{'NAN'}
70113,Jessica Monika Lindell Vikarby,22.0,瑞典,2006冬奥会,{'NAN'}
70113,Jessica Monika Lindell Vikarby,26.0,瑞典,2010冬奥会,{'NAN'}
70113,Jessica Monika Lindell Vikarby,29.0,瑞典,2014冬奥会,{'NAN'}
70118,Stefan Lindemann,25.0,德国,2006冬奥会,{'NAN'}
70118,Stefan Lindemann,29.0,德国,2010冬奥会,{'NAN'}
70126,Trevor John Linden (van der Linden-),27.0,加拿大,1998冬奥会,{'NAN'}
70128,Erich Lindenlaub,25.0,德国,1956冬奥会,{'NAN'}
70133,Engelbert Linder,31.0,奥地利,1994冬奥会,{'NAN'}
70133,Engelbert Linder,35.0,奥地利,1998冬奥会,{'NAN'}
70139,Anton Lindfors,22.0,芬兰,2014冬奥会,{'NAN'}
70145,Margit Catharina Lindgren,20.0,瑞典,1984冬奥会,{'NAN'}
70150,Johan Hilmer Ivan Lindgren,29.0,瑞典,1936冬奥会,{'NAN'}
70152,John Halvar Teofron Lindgren,32.0,瑞典,1932冬奥会,{'NAN'}
70156,Ingrid Marie Lindgren,23.0,瑞典,1994冬奥会,{'银牌'}
70157,Mats Anders Lindgren,23.0,瑞典,1998冬奥会,{'NAN'}
70162,Thure Valdemar Lindgren,30.0,瑞典,1952冬奥会,{'NAN'}
70163,Erik Urban Lindgren,28.0,瑞典,2002冬奥会,{'NAN'}
70171,Hilary Kirsten Lindh,18.0,美国,1988冬奥会,{'NAN'}
70171,Hilary Kirsten Lindh,22.0,美国,1992冬奥会,"{'银牌', 'NAN'}"
70171,Hilary Kirsten Lindh,24.0,美国,1994冬奥会,{'NAN'}
70173,Ida Maria Christina Lindh,20.0,瑞典,2014冬奥会,{'NAN'}
70174,Mats Ingemar Lindh,24.0,瑞典,1972冬奥会,{'NAN'}
70176,Nils Erik Lindh,34.0,瑞典,1924冬奥会,{'NAN'}
70185,Peter Peja Rutger Lindholm,27.0,瑞典,1998冬奥会,{'NAN'}
70185,Peter Peja Rutger Lindholm,31.0,瑞典,2002冬奥会,{'NAN'}
70185,Peter Peja Rutger Lindholm,35.0,瑞典,2006冬奥会,{'NAN'}
70196,"Britta Lindmark (-Nilsson, -Brisen)",22.0,瑞典,1952冬奥会,{'NAN'}
70198,Rolf Peter Lindmark,31.0,瑞典,1988冬奥会,{'铜牌'}
70203,va Lindner/Ladnyi (Sary-),21.0,匈牙利,1948冬奥会,{'NAN'}
70204,Georg Lindner,31.0,摩尔多瓦,2014冬奥会,{'NAN'}
70205,"Johann ""Hans"" Lindner",24.0,奥地利,1984冬奥会,{'NAN'}
70212,"Victoria Lindpaintner (-von Trring-Jettenbach, -Hantschel)",17.0,德国,1936冬奥会,{'NAN'}
70214,"Carl Victor ""Vic"" Lindquist",23.0,加拿大,1932冬奥会,{'金牌'}
70217,Bengt Hugo Lindqvist,25.0,瑞典,1960冬奥会,{'NAN'}
70218,Birgitta Kristina Lindqvist (-Wickstrm),29.0,瑞典,1972冬奥会,{'NAN'}
70219,Carl-Johan Alexander Lindqvist,20.0,瑞典,1992冬奥会,{'NAN'}
70219,Carl-Johan Alexander Lindqvist,22.0,瑞典,1994冬奥会,{'NAN'}
70223,Max Inge Valentin Lindqvist,24.0,瑞典,1960冬奥会,{'NAN'}
70224,Jenny Elisabeth Lindqvist,27.0,瑞典,2006冬奥会,{'银牌'}
70228,Carl Niklas Lindqvist,23.0,瑞典,1988冬奥会,{'NAN'}
70234,Jari Juhani Lindroos,31.0,芬兰,1992冬奥会,{'NAN'}
70239,Eric Bryan Lindros,18.0,加拿大,1992冬奥会,{'银牌'}
70239,Eric Bryan Lindros,24.0,加拿大,1998冬奥会,{'NAN'}
70239,Eric Bryan Lindros,28.0,加拿大,2002冬奥会,{'金牌'}
70255,Sarah Diane T. Lindsay,21.0,英国,2002冬奥会,{'NAN'}
70255,Sarah Diane T. Lindsay,25.0,英国,2006冬奥会,{'NAN'}
70255,Sarah Diane T. Lindsay,29.0,英国,2010冬奥会,{'NAN'}
70261,Jana Lindsey,21.0,美国,2006冬奥会,{'NAN'}
70261,Jana Lindsey,25.0,美国,2010冬奥会,{'NAN'}
70263,Agneta Elisabeth Lindskog (-Fladvad),22.0,瑞典,1976冬奥会,{'NAN'}
70263,Agneta Elisabeth Lindskog (-Fladvad),26.0,瑞典,1980冬奥会,{'NAN'}
70265,Jon Anders Lindstad,19.0,挪威,2014冬奥会,{'NAN'}
70267,Rosa Lindstedt,22.0,芬兰,2010冬奥会,{'铜牌'}
70267,Rosa Lindstedt,26.0,芬兰,2014冬奥会,{'NAN'}
70273,Erik Valter Lindstrm,30.0,瑞典,1948冬奥会,{'NAN'}
70274,Fredrik Wilhelm Lindstrm,20.0,瑞典,2010冬奥会,{'NAN'}
70274,Fredrik Wilhelm Lindstrm,24.0,瑞典,2014冬奥会,{'NAN'}
70279,Klas Artur Lindstrm,27.0,瑞典,1948冬奥会,{'NAN'}
70283,Nils Rune Lindstrm,19.0,瑞典,1964冬奥会,{'NAN'}
70283,Nils Rune Lindstrm,23.0,瑞典,1968冬奥会,{'NAN'}
70284,Seppo Vilhelm Lindstrm,26.0,芬兰,1968冬奥会,{'NAN'}
70284,Seppo Vilhelm Lindstrm,30.0,芬兰,1972冬奥会,{'NAN'}
70284,Seppo Vilhelm Lindstrm,34.0,芬兰,1976冬奥会,{'NAN'}
70288,Annelie Ulrica Lindstrm,22.0,瑞典,2002冬奥会,{'铜牌'}
70289,Veli-Matti Olavi Lindstrm,18.0,芬兰,2002冬奥会,"{'银牌', 'NAN'}"
70291,Jan Petter Lindvall,33.0,挪威,1984冬奥会,{'NAN'}
70312,Andreas Linger,20.0,奥地利,2002冬奥会,{'NAN'}
70312,Andreas Linger,24.0,奥地利,2006冬奥会,{'金牌'}
70312,Andreas Linger,28.0,奥地利,2010冬奥会,{'金牌'}
70312,Andreas Linger,32.0,奥地利,2014冬奥会,"{'银牌', 'NAN'}"
70313,Wolfgang Linger,19.0,奥地利,2002冬奥会,{'NAN'}
70313,Wolfgang Linger,23.0,奥地利,2006冬奥会,{'金牌'}
70313,Wolfgang Linger,27.0,奥地利,2010冬奥会,{'金牌'}
70313,Wolfgang Linger,31.0,奥地利,2014冬奥会,"{'银牌', 'NAN'}"
70323,Leopold Linhart,21.0,奥地利,1936冬奥会,{'NAN'}
70325,Otto Linher,29.0,奥地利,1952冬奥会,{'NAN'}
70326,Nataliya Vladimirovna Linichuk (-Karponosova),19.0,俄罗斯,1976冬奥会,{'NAN'}
70326,Nataliya Vladimirovna Linichuk (-Karponosova),24.0,俄罗斯,1980冬奥会,{'金牌'}
70337,Leo Ensio Linkovesi,24.0,芬兰,1972冬奥会,{'NAN'}
70343,Dieter Linneberg,18.0,智利,1984冬奥会,{'NAN'}
70343,Dieter Linneberg,22.0,智利,1988冬奥会,{'NAN'}
70344,Nils Linneberg,20.0,智利,1988冬奥会,{'NAN'}
70344,Nils Linneberg,24.0,智利,1992冬奥会,{'NAN'}
70344,Nils Linneberg,26.0,智利,1994冬奥会,{'NAN'}
70344,Nils Linneberg,30.0,智利,1998冬奥会,{'NAN'}
70347,Harri Lauri Linnonmaa,25.0,芬兰,1972冬奥会,{'NAN'}
70358,Simon Linscheid,30.0,爱尔兰,1998冬奥会,{'NAN'}
70366,Richard Lintner,24.0,斯洛伐克,2002冬奥会,{'NAN'}
70383,Muriel Lip,22.0,法国,1956冬奥会,{'NAN'}
70399,Krzysztof Lipiski,21.0,波兰,2006冬奥会,{'NAN'}
70400,Tara Kristen Lipinski (-Kapostasy),15.0,美国,1998冬奥会,{'金牌'}
70401,Yuliya Vyacheslavovna Lipnitskaya,15.0,俄罗斯,2014冬奥会,"{'金牌', 'NAN'}"
70405,Jan Lipowski,35.0,波兰,1948冬奥会,{'NAN'}
70427,Crispin Lipscomb,26.0,加拿大,2006冬奥会,{'NAN'}
70427,Crispin Lipscomb,34.0,加拿大,2014冬奥会,{'NAN'}
70443,Odd Lirhus,23.0,挪威,1980冬奥会,{'NAN'}
70443,Odd Lirhus,27.0,挪威,1984冬奥会,"{'银牌', 'NAN'}"
70463,Petr Lisian,25.0,捷克共和国,1988冬奥会,{'NAN'}
70467,Nataliya Lisitsa,22.0,俄罗斯,1984冬奥会,{'NAN'}
70489,Ronny Listner,31.0,德国,2010冬奥会,{'NAN'}
70503,Lasse Antero Litma,25.0,芬兰,1980冬奥会,{'NAN'}
70506,Lauri Aleksi Litovaara,21.0,芬兰,1998冬奥会,{'NAN'}
70512,gnes Litter,18.0,匈牙利,1994冬奥会,{'NAN'}
70526,Mary Cathaleen Littlejohn (-Adams),28.0,加拿大,1932冬奥会,{'NAN'}
70539,Yury Gennadyevich Litvinov,19.0,哈萨克斯坦,1998冬奥会,{'NAN'}
70542,Thomas Jeffrey Litz,18.0,美国,1964冬奥会,{'NAN'}
70545,"Yueming ""Anthony"" Liu",23.0,澳大利亚,1998冬奥会,{'NAN'}
70545,"Yueming ""Anthony"" Liu",27.0,澳大利亚,2002冬奥会,{'NAN'}
70549,Liu Changcheng,22.0,中国,1984冬奥会,{'NAN'}
70557,Liu Chunhua,23.0,中国,1998冬奥会,{'NAN'}
70559,David Liu,22.0,台湾,1988冬奥会,{'NAN'}
70559,David Liu,26.0,台湾,1992冬奥会,{'NAN'}
70559,David Liu,32.0,台湾,1998冬奥会,{'NAN'}
70563,Liu Fangyi,27.0,中国,2010冬奥会,{'NAN'}
70568,Liu Giulan,20.0,中国,1992冬奥会,{'NAN'}
70568,Liu Giulan,23.0,中国,1994冬奥会,{'NAN'}
70569,Liu Guangbin,22.0,中国,2002冬奥会,{'NAN'}
70584,Liu Hongbo,18.0,中国,1992冬奥会,{'NAN'}
70584,Liu Hongbo,20.0,中国,1994冬奥会,{'NAN'}
70584,Liu Hongbo,24.0,中国,1998冬奥会,{'NAN'}
70586,Liu Hongmei,24.0,中国,1998冬奥会,{'NAN'}
70586,Liu Hongmei,28.0,中国,2002冬奥会,{'NAN'}
70587,Liu Hongwang,21.0,中国,1984冬奥会,{'NAN'}
70597,Liu Jiayu,17.0,中国,2010冬奥会,{'NAN'}
70597,Liu Jiayu,21.0,中国,2014冬奥会,{'NAN'}
70598,Liu Jinfeng,20.0,中国,1998冬奥会,{'NAN'}
70602,Liu Junhong,22.0,中国,1992冬奥会,{'NAN'}
70611,Liu Liming,19.0,中国,2006冬奥会,{'NAN'}
70616,Liu Luyang,11.0,中国,1988冬奥会,{'NAN'}
70626,Liu Qiuhong,25.0,中国,2014冬奥会,{'NAN'}
70630,Liu Rui,27.0,中国,2010冬奥会,{'NAN'}
70630,Liu Rui,31.0,中国,2014冬奥会,{'NAN'}
70632,Shaolin Sndor Liu,18.0,匈牙利,2014冬奥会,{'NAN'}
70657,Liu Xianwei,22.0,中国,2010冬奥会,{'NAN'}
70658,Liu Xianying,20.0,中国,1998冬奥会,{'NAN'}
70658,Liu Xianying,24.0,中国,2002冬奥会,{'NAN'}
70658,Liu Xianying,28.0,中国,2006冬奥会,{'NAN'}
70658,Liu Xianying,32.0,中国,2010冬奥会,{'NAN'}
70672,Liu Yali,23.0,中国,1992冬奥会,{'NAN'}
70673,Liu Yan,21.0,中国,2006冬奥会,{'NAN'}
70673,Liu Yan,25.0,中国,2010冬奥会,{'NAN'}
70675,Liu Yanfei,20.0,中国,1988冬奥会,{'NAN'}
70675,Liu Yanfei,24.0,中国,1992冬奥会,{'NAN'}
70675,Liu Yanfei,26.0,中国,1994冬奥会,{'NAN'}
70678,Liu Yanhui,19.0,中国,2002冬奥会,{'NAN'}
70682,Liu Yin,28.0,中国,2010冬奥会,{'铜牌'}
70682,Liu Yin,32.0,中国,2014冬奥会,{'NAN'}
70684,Liu Ying,18.0,中国,1994冬奥会,{'NAN'}
70692,Liu Yuanyuan,23.0,中国,2006冬奥会,{'NAN'}
70694,Liu Yuexi,23.0,中国,1992冬奥会,{'NAN'}
70707,Liu Zhixin,16.0,中国,2010冬奥会,{'NAN'}
70708,Liu Zhongqing,20.0,中国,2006冬奥会,{'NAN'}
70708,Liu Zhongqing,24.0,中国,2010冬奥会,{'铜牌'}
70708,Liu Zhongqing,28.0,中国,2014冬奥会,{'NAN'}
70718,Stefan Daniel Patryk Liv (li-),25.0,瑞典,2006冬奥会,{'金牌'}
70727,"Robert Livermore, Jr.",26.0,美国,1936冬奥会,{'NAN'}
70729,Nadia Livers,22.0,瑞士,2002冬奥会,{'NAN'}
70730,Toni Livers,22.0,瑞士,2006冬奥会,{'NAN'}
70730,Toni Livers,26.0,瑞士,2010冬奥会,{'NAN'}
70730,Toni Livers,30.0,瑞士,2014冬奥会,{'NAN'}
70732,Richard Lorton Liversedge,27.0,英国,1968冬奥会,{'NAN'}
70732,Richard Lorton Liversedge,31.0,英国,1972冬奥会,{'NAN'}
70732,Richard Lorton Liversedge,35.0,英国,1976冬奥会,{'NAN'}
70738,"Robert Cambridge ""Bob"" Livingston",23.0,美国,1932冬奥会,{'银牌'}
70741,Derek Livingston,23.0,加拿大,2014冬奥会,{'NAN'}
70750,Yuliya Anatolyevna Livinskaya,19.0,俄罗斯,2010冬奥会,{'NAN'}
70750,Yuliya Anatolyevna Livinskaya,23.0,俄罗斯,2014冬奥会,{'NAN'}
70752,Gheorghe Lixandru,22.0,罗马尼亚,1976冬奥会,{'NAN'}
70752,Gheorghe Lixandru,26.0,罗马尼亚,1980冬奥会,{'NAN'}
70752,Gheorghe Lixandru,30.0,罗马尼亚,1984冬奥会,{'NAN'}
70756,Valentina Olivia Violeta Lizana Wallner,23.0,瑞典,2014冬奥会,{'NAN'}
70763,Julien Lizeroux,30.0,法国,2010冬奥会,{'NAN'}
70763,Julien Lizeroux,34.0,法国,2014冬奥会,{'NAN'}
70789,Lars Manfred Ljungman,29.0,瑞典,1948冬奥会,{'NAN'}
70795,Roar Ljkelsy,17.0,挪威,1994冬奥会,{'NAN'}
70795,Roar Ljkelsy,21.0,挪威,1998冬奥会,{'NAN'}
70795,Roar Ljkelsy,25.0,挪威,2002冬奥会,{'NAN'}
70795,Roar Ljkelsy,29.0,挪威,2006冬奥会,"{'NAN', '铜牌'}"
70829,Gatan Llorach,28.0,法国,2002冬奥会,{'NAN'}
70836,Albert Llovera Massana,17.0,安道尔,1984冬奥会,{'NAN'}
70851,"Denys Malcolm ""Gomer"" Lloyd",24.0,英国,1972冬奥会,{'NAN'}
70851,"Denys Malcolm ""Gomer"" Lloyd",28.0,英国,1976冬奥会,{'NAN'}
70851,"Denys Malcolm ""Gomer"" Lloyd",32.0,英国,1980冬奥会,{'NAN'}
70851,"Denys Malcolm ""Gomer"" Lloyd",36.0,英国,1984冬奥会,{'NAN'}
70892,Jrgen Loacker,31.0,奥地利,2006冬奥会,{'NAN'}
